ID,lattitude,longitude,County_Name,Mother.s.Hispanic.Origin,Year,Female.propotion,Average.Birth.Weight,Average.Age.of.Mother,Average.LMP.Gestational.Age,PI,RUCC,bachelor_percentage,GDP_per,eld_proportion,marriage_rate,Precipitation,Temperature,trate,race
16259,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2006,0.222123698,3222.3,25.41,38.17,31449,1,12.6,32.38234945,0.182720186,6.516417911,41.95,50.3,33,1
16260,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2007,0.224178656,3133.3,25.54,38.11,32549,1,12.6,32.32525698,0.185941287,6.295522391,29.48,49.1,32.6,1
16261,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2007,0.188857302,3271.34,27.05,38.48,32549,1,12.6,32.32525698,0.185941287,6.295522391,29.48,49.1,36.32,0
16262,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2008,0.224341118,3201.17,24.98,38.22,33232,1,12.6,31.08882917,0.188359776,6.18507463,41.39,47.8,30.27,1
16263,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2008,0.186605659,3286.99,27.11,38.57,33232,1,12.6,31.08882917,0.188359776,6.18507463,41.39,47.8,36.92,0
16264,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2009,0.182137119,3285.44,26.87,38.39,31565,1,15.5,29.15082525,0.193669937,5.964179103,35.5,47.5,36.91,0
16265,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2009,0.221390374,3148.14,27.42,37.85,31565,1,15.5,29.15082525,0.193669937,5.964179103,35.5,47.5,33.73,1
16266,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2010,0.219201359,3243.37,25.45,38.27,32778,1,15.5,30.05577159,0.197620216,5.219578018,30.12,50.1,36.8,1
16267,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2010,0.179009929,3298.29,27.05,38.63,32778,1,15.5,30.05577159,0.197620216,5.219578018,30.12,50.1,37.72,0
16268,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2011,0.223880597,3316.65,27.8,38.61,34724,1,15.5,30.58728363,0.101427272,5.421084863,43.09,49.1,33.76,1
16269,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2011,0.175446983,3296.81,26.97,38.63,34724,1,15.5,30.58728363,0.101427272,5.421084863,43.09,49.1,37.46,0
16270,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2012,0.173042362,3290.07,27.31,38.54,36293,1,15.5,31.65194386,0.104656344,5.362300738,30.18,51.7,38.14,0
16271,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2012,0.230800991,3302.38,25.95,38.54,36293,1,15.5,31.65194386,0.104656344,5.362300738,30.18,51.7,35.04,1
16272,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2013,0.23146839,3377.21,26,39.07,36554,1,15.5,31.5740396,0.10828763,5.5866219,35.36,48,38.94,1
16273,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2013,0.172153706,3331.8,26.93,38.79,36554,1,15.5,31.5740396,0.10828763,5.5866219,35.36,48,38.04,0
16274,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2014,0.228835199,3259.11,25.85,38.62,37917,1,15.5,30.5124632,0.110334847,5.597947641,34.02,45.7,36.83,1
16275,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2014,0.171130482,3307.98,27.15,38.71,37917,1,15.5,30.5124632,0.110334847,5.597947641,34.02,45.7,37.68,0
16276,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2015,0.170256364,3300.13,27.55,38.61,39732,1,15.5,29.90316234,0.112246491,5.798539917,31.69,48.4,38.13,0
16277,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2015,0.23197371,3185.4,26.67,37.6,39732,1,15.5,29.90316234,0.112246491,5.798539917,31.69,48.4,38.35,1
16278,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2016,0.168102359,3310.86,27.73,38.77,40774,1,19.4,30.08576776,0.114354927,5.714246695,34.63,50.8,37.75,0
16279,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2016,0.227289861,3266.73,27.08,38.47,40774,1,19.4,30.08576776,0.114354927,5.714246695,34.63,50.8,36.32,1
16280,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2017,0.227297947,3177.88,26.57,38.09,42218,1,19.4,30.06350132,0.119195872,5.724279421,34.31,50.3,37.27,1
16281,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2017,0.165561279,3325.35,27.83,38.76,42218,1,19.4,30.06350132,0.119195872,5.724279421,34.31,50.3,38.5,0
16282,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2018,0.228272827,3379.08,26.54,38.81,43956,1,19.4,31.16516684,0.123860994,5.54229532,35.03,48.9,38.1,1
16283,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2018,0.164988985,3324.1,28.05,38.7,43956,1,19.4,31.16516684,0.123860994,5.54229532,35.03,48.9,37.94,0
16284,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2019,0.164899575,3327.45,27.98,38.78,45733,1,19.4,30.34303268,0.128918372,5.054350369,37.3,48.5,38.11,0
16285,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2019,0.22688172,3408.83,26.3,39.08,45733,1,19.4,30.34303268,0.128918372,5.054350369,37.3,48.5,35.8,1
16286,42.9341,-82.6806,St. Clair County,Hispanic or Latino,2020,0.224047536,3384.3,28.07,38.67,50390,1,19.4,29.37386327,0.132321654,4.078439966,33.74,50.6,37.14,1
16287,42.9341,-82.6806,St. Clair County,Not Hispanic or Latino,2020,0.165695346,3313.19,28.39,38.7,50390,1,19.4,29.37386327,0.132321654,4.078439966,33.74,50.6,38.3,0
16288,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2003,0.19108359,3316.93,28.33,38.66,40541,1,33.1,32.50795203,0.217690711,11.02247191,52.11,69.4,37.4,0
16289,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2003,0.23557997,3336.05,29.46,38.91,40541,1,33.1,32.50795203,0.217690711,11.02247191,52.11,69.4,31.15,1
16290,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2004,0.189864675,3318.42,28.46,38.65,44799,1,33.1,32.87904454,0.211644048,11.02247191,54.7,69.7,37.47,0
16291,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2004,0.238312637,3444.76,28.79,38.7,44799,1,33.1,32.87904454,0.211644048,11.02247191,54.7,69.7,36.13,1
16292,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2005,0.234252585,3325.63,28.62,38.62,47880,1,33.1,33.95468783,0.205645614,10.9,62.12,69.5,31.96,1
16293,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2005,0.189038497,3338.82,29.01,38.71,47880,1,33.1,33.95468783,0.205645614,10.9,62.12,69.5,36.84,0
16294,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2006,0.185540734,3342.97,28.48,38.8,51975,1,33.1,34.37304131,0.204890788,10.53258427,32.75,70.4,37.37,0
16295,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2006,0.231216272,3342.58,28.92,39,51975,1,33.1,34.37304131,0.204890788,10.53258427,32.75,70.4,32.82,1
16296,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2007,0.183352074,3321.86,28.66,38.76,54329,1,33.1,35.49413067,0.203299148,10.41011236,51.72,70.7,37.22,0
16297,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2007,0.232217573,3423.52,28.42,38.91,54329,1,33.1,35.49413067,0.203299148,10.41011236,51.72,70.7,34.34,1
16298,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2008,0.229346486,3306.5,29.74,39.07,54722,1,33.1,34.12683799,0.204622496,9.797752804,51.18,69.4,37.77,1
16299,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2008,0.181592486,3354.39,28.87,38.81,54722,1,33.1,34.12683799,0.204622496,9.797752804,51.18,69.4,37.8,0
16300,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2009,0.224642256,3326.47,29.72,38.7,50066,1,40.7,31.13193509,0.206612591,9.185393256,59.43,70.1,36.69,1
16301,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2009,0.178705375,3317.19,28.78,38.8,50066,1,40.7,31.13193509,0.206612591,9.185393256,59.43,70.1,38.1,0
16302,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2010,0.177067425,3336.31,28.86,38.87,53627,1,40.7,31.19811197,0.209609606,7.209046564,36.38,68.1,38.1,0
16303,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2010,0.222924188,3312.08,28.62,38.92,53627,1,40.7,31.19811197,0.209609606,7.209046564,36.38,68.1,38.3,1
16304,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2011,0.175494827,3330.8,29.03,38.94,56013,1,40.7,30.29359328,0.110760817,7.260844067,45.69,70.4,38.35,0
16305,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2011,0.222222222,3320.64,30.48,38.71,56013,1,40.7,30.29359328,0.110760817,7.260844067,45.69,70.4,38.75,1
16306,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2012,0.228544045,3319.43,30.4,39,59528,1,40.7,30.71763057,0.11433742,6.888246512,54.2,70.7,38.13,1
16307,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2012,0.173975282,3337.86,29.31,38.94,59528,1,40.7,30.71763057,0.11433742,6.888246512,54.2,70.7,38.27,0
16308,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2013,0.173550119,3311.78,29.54,38.79,59013,1,40.7,31.20649572,0.118398924,6.498182817,54.29,70,38.05,0
16309,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2013,0.227142506,3321.24,28.86,38.88,59013,1,40.7,31.20649572,0.118398924,6.498182817,54.29,70,39.77,1
16310,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2014,0.223720686,3285.85,29.91,38.53,60378,1,40.7,31.27591982,0.121066519,6.536914481,56.86,69.1,39.46,1
16311,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2014,0.172770467,3319.12,29.8,38.84,60378,1,40.7,31.27591982,0.121066519,6.536914481,56.86,69.1,37.66,0
16312,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2015,0.219923638,3339.85,30.04,38.88,62139,1,40.7,32.06801554,0.123508662,7.058901738,47.52,72.1,37.63,1
16313,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2015,0.171206446,3320.39,29.97,38.87,62139,1,40.7,32.06801554,0.123508662,7.058901738,47.52,72.1,38.2,0
16314,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2016,0.168334593,3339.79,30.24,38.82,63705,1,46,32.75790222,0.126943005,6.708992709,43.36,71.5,38.6,0
16315,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2016,0.220280852,3323.32,31.26,38.94,63705,1,46,32.75790222,0.126943005,6.708992709,43.36,71.5,39.28,1
16316,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2017,0.214107884,3345.94,30.32,39.13,68303,1,46,33.7730365,0.134269023,6.224002589,68.44,72,39.21,1
16317,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2017,0.166430189,3326.5,30.56,38.85,68303,1,46,33.7730365,0.134269023,6.224002589,68.44,72,38.89,0
16318,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2018,0.16593557,3336.82,30.84,38.95,71174,1,46,34.6521406,0.139240454,5.613212765,61.19,71.5,38.87,0
16319,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2018,0.213716283,3295.04,30.36,38.72,71174,1,46,34.6521406,0.139240454,5.613212765,61.19,71.5,38.4,1
16320,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2019,0.21752113,3301.4,31.19,38.71,74335,1,46,34.99894491,0.14531883,5.245783597,48,72.7,39.48,1
16321,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2019,0.166116131,3346.61,30.86,38.78,74335,1,46,34.99894491,0.14531883,5.245783597,48,72.7,39.28,0
16322,29.9016,-81.4407,St. Johns County,Not Hispanic or Latino,2020,0.166074739,3310.79,31.19,38.67,76387,1,46,33.73906318,0.148195935,4.035666425,56.14,72.2,39.89,0
16323,29.9016,-81.4407,St. Johns County,Hispanic or Latino,2020,0.213891549,3321.39,30.87,38.69,76387,1,46,33.73906318,0.148195935,4.035666425,56.14,72.2,40.33,1
16324,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2003,0.214228563,3328.63,27,38.73,29722,2,23.6,43.5771863,0.205142732,7.189873416,38.66,48.4,34.41,0
16325,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2003,0.246148649,3326.89,25.68,39.01,29722,2,23.6,43.5771863,0.205142732,7.189873416,38.66,48.4,21.35,1
16326,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2004,0.212446723,3289.63,27.14,38.69,31413,2,23.6,44.85266934,0.201957353,7.898734176,38.72,49.2,33.87,0
16327,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2004,0.244233726,3327.36,25.94,38.73,31413,2,23.6,44.85266934,0.201957353,7.898734176,38.72,49.2,21.43,1
16328,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2005,0.241840491,3353.98,26,38.84,32531,2,23.6,45.07154642,0.200586718,6.987341776,32.43,50.1,21.74,1
16329,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2005,0.21125429,3279.53,26.85,38.68,32531,2,23.6,45.07154642,0.200586718,6.987341776,32.43,50.1,33.94,0
16330,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2006,0.24308382,3359.49,26.32,38.96,34561,2,23.6,46.07869045,0.197539699,7.088607592,43.11,51,22.91,1
16331,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2006,0.209106674,3265.23,26.77,38.59,34561,2,23.6,46.07869045,0.197539699,7.088607592,43.11,51,33.29,0
16332,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2007,0.206949042,3287.77,26.65,38.68,35696,2,23.6,46.30854931,0.195763875,7.088607592,44.78,50.6,34.31,0
16333,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2007,0.243130396,3337.48,26.12,38.78,35696,2,23.6,46.30854931,0.195763875,7.088607592,44.78,50.6,22.86,1
16334,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2008,0.205752355,3278.03,26.79,38.73,36197,2,23.6,44.37303298,0.193892593,8.101265824,47.52,48.3,33.88,0
16335,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2008,0.241825095,3318.34,26.57,38.85,36197,2,23.6,44.37303298,0.193892593,8.101265824,47.52,48.3,25.58,1
16336,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2009,0.203704898,3300.67,26.87,38.75,33979,2,26.5,39.99674321,0.193046431,8,42.43,48.5,34.78,0
16337,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2009,0.23843662,3341.55,26.2,38.83,33979,2,26.5,39.99674321,0.193046431,8,42.43,48.5,27.88,1
16338,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2010,0.239804073,3263.82,26.04,38.7,34859,2,26.5,41.83730627,0.192147034,6.053998974,33.12,50.5,28.4,1
16339,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2010,0.202709909,3272.1,27.18,38.68,34859,2,26.5,41.83730627,0.192147034,6.053998974,33.12,50.5,34.99,0
16340,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2011,0.237954965,3322.47,26.44,39.03,36796,2,26.5,42.27478364,0.096091065,6.537708042,47.85,50,27.96,1
16341,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2011,0.201803212,3267.81,27.15,38.72,36796,2,26.5,42.27478364,0.096091065,6.537708042,47.85,50,34.88,0
16342,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2012,0.24063078,3327.52,26.45,38.79,38725,2,26.5,43.01797725,0.096750973,6.443328262,31.69,52.6,28.84,1
16343,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2012,0.20092515,3292.86,27.37,38.83,38725,2,26.5,43.01797725,0.096750973,6.443328262,31.69,52.6,34.99,0
16344,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2013,0.201231255,3292.3,27.22,38.82,39251,2,26.5,43.62652677,0.098193386,6.350730681,40.34,48.5,34.66,0
16345,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2013,0.239315834,3288.2,26.16,38.63,39251,2,26.5,43.62652677,0.098193386,6.350730681,40.34,48.5,29.91,1
16346,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2014,0.241718972,3337.29,26.41,38.89,41307,2,26.5,45.36748282,0.098720751,6.816198141,41.65,46.4,30.68,1
16347,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2014,0.200629803,3303.22,27.72,38.86,41307,2,26.5,45.36748282,0.098720751,6.816198141,41.65,46.4,34.94,0
16348,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2015,0.200131802,3295.08,27.6,38.8,43789,2,26.5,45.69382478,0.098972849,6.603555523,39.56,49.3,35.04,0
16349,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2015,0.240604828,3283.11,26.77,38.53,43789,2,26.5,45.69382478,0.098972849,6.603555523,39.56,49.3,30.3,1
16350,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2016,0.238820213,3233.56,26.3,38.39,43588,2,32.1,45.33764759,0.099438874,6.59017959,45.21,51.1,30.84,1
16351,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2016,0.199556253,3273.08,28.03,38.67,43588,2,32.1,45.33764759,0.099438874,6.59017959,45.21,51.1,34.67,0
16352,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2017,0.199622184,3260.93,27.9,38.57,45542,2,32.1,45.49361581,0.101802683,6.554183283,41.49,50.8,35.13,0
16353,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2017,0.236980592,3268.77,26.44,38.57,45542,2,32.1,45.49361581,0.101802683,6.554183283,41.49,50.8,30.2,1
16354,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2018,0.237404707,3264.84,26.96,38.34,47364,2,32.1,47.45093054,0.10416366,6.265112305,47.84,49.4,28.32,1
16355,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2018,0.199112048,3249.5,27.98,38.44,47364,2,32.1,47.45093054,0.10416366,6.265112305,47.84,49.4,35.17,0
16356,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2019,0.200235614,3256.95,28.17,38.47,47847,2,32.1,48.28721846,0.107273741,5.869291913,43.51,49,35.55,0
16357,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2019,0.240045139,3264.04,26.66,38.54,47847,2,32.1,48.28721846,0.107273741,5.869291913,43.51,49,29.41,1
16358,41.6167,-86.2899,St. Joseph County,Hispanic or Latino,2020,0.236420093,3240.6,27.16,38.46,50612,2,32.1,45.28524264,0.109869523,5.475794667,34.55,51,30.22,1
16359,41.6167,-86.2899,St. Joseph County,Not Hispanic or Latino,2020,0.199376529,3247.02,28.31,38.46,50612,2,32.1,45.28524264,0.109869523,5.475794667,34.55,51,36.22,0
16360,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2003,0.206495564,3341.13,26.59,39.14,22663,5,16.4,36.02378536,0.191342777,6.129577466,NA,NA,36.72,0
16361,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2003,0.168241966,3626.86,27.21,39,22663,5,16.4,36.02378536,0.191342777,6.129577466,NA,NA,41.01,1
16362,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2004,0.204623812,3342.26,26.89,39.14,23615,5,16.4,37.04410234,0.190530018,6.129577466,NA,NA,36.87,0
16363,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2004,0.17727487,3199.91,26.73,38.64,23615,5,16.4,37.04410234,0.190530018,6.129577466,NA,NA,42.44,1
16364,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2005,0.203480454,3301.89,26.63,38.98,23939,5,16.4,36.89738903,0.190599072,6.129577466,NA,NA,36.74,0
16365,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2005,0.186332574,3079.08,26.67,37.92,23939,5,16.4,36.89738903,0.190599072,6.129577466,NA,NA,42.16,1
16366,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2006,0.195732839,3169.06,23.94,37.25,24839,5,16.4,35.6541199,0.189214386,6.21971831,NA,NA,40.21,1
16367,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2006,0.201627057,3319.19,26.58,38.88,24839,5,16.4,35.6541199,0.189214386,6.21971831,NA,NA,36.53,0
16368,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2007,0.200001828,3306.17,26.47,38.86,26393,5,16.4,35.88511104,0.191099242,6.129577466,NA,NA,36.9,0
16369,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2007,0.198895028,3260.19,25.81,38.81,26393,5,16.4,35.88511104,0.191099242,6.129577466,NA,NA,40.26,1
16370,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2008,0.197727273,3318.31,27.92,38.77,28303,5,16.4,36.3762222,0.191397156,5.949295776,NA,NA,41.72,1
16371,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2008,0.198229878,3304.84,26.22,38.91,28303,5,16.4,36.3762222,0.191397156,5.949295776,NA,NA,36.87,0
16372,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2009,0.196173641,3316.93,26.74,38.94,28549,5,20.1,35.88601129,0.191710722,5.859154931,NA,NA,37.37,0
16373,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2009,0.205922551,3213.57,26.79,37.64,28549,5,20.1,35.88601129,0.191710722,5.859154931,NA,NA,41.25,1
16374,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2010,0.218546132,3316.18,25.82,37.82,29870,5,20.1,37.5825234,0.1935432,5.797541628,NA,NA,42.5,1
16375,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2010,0.194912476,3335.9,26.3,38.85,29870,5,20.1,37.5825234,0.1935432,5.797541628,NA,NA,37.33,0
16376,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2011,0.193091158,3321.2,26.46,38.97,30879,5,20.1,38.70620903,0.097593475,6.161082997,NA,NA,36.94,0
16377,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2011,0.22384106,3284.67,27.42,39.08,30879,5,20.1,38.70620903,0.097593475,6.161082997,NA,NA,42.33,1
16378,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2012,0.224263135,3187,26.32,37.95,31493,5,20.1,38.21758839,0.097880488,6.224268207,NA,NA,38.23,1
16379,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2012,0.193582732,3309.87,26.79,38.86,31493,5,20.1,38.21758839,0.097880488,6.224268207,NA,NA,37.11,0
16380,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2013,0.231122236,3332.05,27.09,39.55,32331,4,20.1,39.05188276,0.10039328,6.130000194,NA,NA,38.45,1
16381,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2013,0.192076009,3351.99,26.86,39.05,32331,4,20.1,39.05188276,0.10039328,6.130000194,NA,NA,37.33,0
16382,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2014,0.220698254,3283.9,26.75,39,33140,4,20.1,40.18931471,0.102449829,5.974699964,NA,NA,39.32,1
16383,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2014,0.1904692,3367.5,27.22,39,33140,4,20.1,40.18931471,0.102449829,5.974699964,NA,NA,38.05,0
16384,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2015,0.18864045,3381.13,27.31,39.01,34017,4,20.1,38.65594388,0.104946356,6.359285336,NA,NA,37.58,0
16385,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2015,0.212382445,3219.82,29.24,39.53,34017,4,20.1,38.65594388,0.104946356,6.359285336,NA,NA,40.97,1
16386,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2016,0.211201867,3461.55,29.45,39.45,34600,4,23.6,39.4122954,0.107745541,6.783088197,NA,NA,43.35,1
16387,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2016,0.187713438,3369.46,27.77,39.06,34600,4,23.6,39.4122954,0.107745541,6.783088197,NA,NA,38.16,0
16388,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2017,0.212873207,3471.69,31.44,39.56,36853,4,23.6,40.87962303,0.113920698,6.656045541,NA,NA,41.43,1
16389,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2017,0.185391054,3293.74,27.55,38.75,36853,4,23.6,40.87962303,0.113920698,6.656045541,NA,NA,38.62,0
16390,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2018,0.201547389,3515.6,28.91,39.55,37319,4,23.6,39.92917034,0.118141365,6.517612644,NA,NA,43.37,1
16391,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2018,0.183715461,3350.78,27.64,38.89,37319,4,23.6,39.92917034,0.118141365,6.517612644,NA,NA,38.14,0
16392,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2019,0.184743119,3335.91,28.02,38.8,39181,4,23.6,40.42651151,0.120699504,6.62365994,NA,NA,38.81,0
16393,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2019,0.207401696,3276.93,26.93,39.64,39181,4,23.6,40.42651151,0.120699504,6.62365994,NA,NA,42.23,1
16394,44.4964,-75.069,St. Lawrence County,Not Hispanic or Latino,2020,0.183967495,3338.93,28.02,38.89,42821,4,23.6,39.8443665,0.12295158,4.16928987,NA,NA,38.89,0
16395,44.4964,-75.069,St. Lawrence County,Hispanic or Latino,2020,0.205802708,3563.48,27.86,38.94,42821,4,23.6,39.8443665,0.12295158,4.16928987,NA,NA,39.51,1
16396,38.6407,-90.4434,St. Louis city,Not Hispanic or Latino,2003,0.231712057,3155.41,25.51,38.05,27498,1,19.1,84.30519599,0.191834407,9.138461538,45.2,55.1,32.02,0
16397,38.6407,-90.4434,St. Louis city,Hispanic or Latino,2003,0.238750922,3386.17,25.84,38.83,27498,1,19.1,84.30519599,0.191834407,9.138461538,45.2,55.1,24.15,1
16398,38.6407,-90.4434,St. Louis city,Not Hispanic or Latino,2004,0.231593213,3149.59,25.48,38.08,28671,1,19.1,87.15390588,0.186042999,9.011538459,47.62,55.9,31.99,0
16399,38.6407,-90.4434,St. Louis city,Hispanic or Latino,2004,0.236912987,3369.24,26.43,38.97,28671,1,19.1,87.15390588,0.186042999,9.011538459,47.62,55.9,24.21,1
16400,38.6407,-90.4434,St. Louis city,Not Hispanic or Latino,2005,0.23098152,3133.97,25.7,38,29409,1,19.1,88.5008663,0.183286402,8.88461538,38.73,57,32.12,0
16401,38.6407,-90.4434,St. Louis city,Hispanic or Latino,2005,0.237410873,3294.15,25.51,38.48,29409,1,19.1,88.5008663,0.183286402,8.88461538,38.73,57,23.9,1
16402,38.6407,-90.4434,St. Louis city,Hispanic or Latino,2006,0.236743439,3287.75,25.77,38.58,31494,1,19.1,90.51777554,0.176727652,8.757692312,31.29,57.6,22.78,1
16403,38.6407,-90.4434,St. Louis city,Not Hispanic or Latino,2006,0.231450855,3148.15,25.72,38.12,31494,1,19.1,90.51777554,0.176727652,8.757692312,31.29,57.6,31.07,0
16404,38.6407,-90.4434,St. Louis city,Not Hispanic or Latino,2007,0.23314018,3158.11,25.77,38.19,32855,1,19.1,91.82113732,0.171739124,8.757692312,32.37,57.4,31.11,0
