,index,County,GeoName,Mother.s.Hispanic.Origin,Year,Births,Total.Population,Birth.Rate,Female.Population,Fertility.Rate,Average.Birth.Weight,Average.Age.of.Mother,Average.LMP.Gestational.Age,lat,long,Precipitation,Temperature,PI,GDP,mrate,trate,GDP_per,female.proportion,Elder_pop,RUCC,bachelor_percentage,Crude.Marriage.Rate
2968,"Cumberland County, ME, 2019","Cumberland County, ME","Cumberland, ME",1,2019,54,6366,8.48,1610,33.54,3261.46,30.28,38.63,43.8465,-70.399,51.07,44.8,64975,20335255,-8.48,39.15,3194.353597,0.252906063,0.128120731,2,49.8,7.091453307
2969,"Cumberland County, ME, 2019","Cumberland County, ME","Cumberland, ME",3,2019,NA,NA,NA,NA,NA,3210,15,36,43.8465,-70.399,51.07,44.8,64975,20335255,NA,NA,NA,NA,0.128120731,2,49.8,7.091453307
2970,"Cumberland County, ME, 2019","Cumberland County, ME","Cumberland, ME",2,2019,2625,288637,9.09,54544,48.13,3357.54,31.32,38.77,43.8465,-70.399,51.07,44.8,64975,20335255,-9.09,38.54,70.45269664,0.188970922,0.128120731,2,49.8,7.091453307
13131,"St. Johns County, FL, 2011","St. Johns County, FL","St. Johns, FL",3,2011,NA,NA,NA,NA,NA,2863,43,39,29.9016,-81.4407,45.69,70.4,56013,5794195,NA,NA,NA,NA,0.108184432,1,40.7,7.091951012
13132,"St. Johns County, FL, 2011","St. Johns County, FL","St. Johns, FL",2,2011,1717,185014,9.28,32469,52.88,3330.8,29.03,38.94,29.9016,-81.4407,45.69,70.4,56013,5794195,-9.28,38.35,31.31760299,0.175494827,0.108184432,1,40.7,7.091951012
13133,"St. Johns County, FL, 2011","St. Johns County, FL","St. Johns, FL",1,2011,96,10809,8.88,2402,39.97,3320.64,30.48,38.71,29.9016,-81.4407,45.69,70.4,56013,5794195,-8.88,38.75,536.0528263,0.222222222,0.108184432,1,40.7,7.091951012
6843,"Kenton County, KY, 2018","Kenton County, KY","Kenton, KY",2,2018,2048,160427,12.77,31294,65.44,3291.06,28.63,38.7,38.9334,-84.5333,58.07,55.5,55712,7219962,-12.77,34.86,45.00465632,0.195066915,0.09265828,1,35.5,7.094531524
6844,"Kenton County, KY, 2018","Kenton County, KY","Kenton, KY",1,2018,143,5624,25.43,1162,123.06,3197.28,27.87,38.76,38.9334,-84.5333,58.07,55.5,55712,7219962,-25.43,22.2,1283.777027,0.206614509,0.09265828,1,35.5,7.094531524
6845,"Kenton County, KY, 2018","Kenton County, KY","Kenton, KY",3,2018,NA,NA,NA,NA,NA,0,0,0,38.9334,-84.5333,58.07,55.5,55712,7219962,NA,NA,NA,NA,0.09265828,1,35.5,7.094531524
3465,"Douglas County, NE, 2012","Douglas County, NE","Douglas, NE",3,2012,NA,NA,NA,NA,NA,3137.67,39.33,38,41.2954,-96.1543,22.32,54.6,56086,37925827,NA,NA,NA,NA,0.074830828,2,36.2,7.094872757
3466,"Douglas County, NE, 2012","Douglas County, NE","Douglas, NE",2,2012,6907,469406,14.71,98501,70.12,3310.67,28.64,38.58,41.2954,-96.1543,22.32,54.6,56086,37925827,-14.71,32.92,80.79536052,0.2098418,0.074830828,2,36.2,7.094872757
3467,"Douglas County, NE, 2012","Douglas County, NE","Douglas, NE",1,2012,1511,61859,24.43,13872,108.92,3271.84,26.94,38.59,41.2954,-96.1543,22.32,54.6,56086,37925827,-24.43,23.2,613.1011979,0.224251928,0.074830828,2,36.2,7.094872757
11406,"Rock Island County, IL, 2005","Rock Island County, IL","Rock Island, IL",1,2005,342,14864,23.01,3383,101.09,3343.06,25.44,38.63,41.4673,-90.5674,19.98,51.7,33751,9069976,-23.01,24.62,610.1975242,0.227596878,0.226876186,2,17.1,7.097101451
11407,"Rock Island County, IL, 2005","Rock Island County, IL","Rock Island, IL",2,2005,1633,132203,12.35,25177,64.86,3304.72,26.15,38.75,41.4673,-90.5674,19.98,51.7,33751,9069976,-12.35,35.28,68.60643102,0.190441972,0.226876186,2,17.1,7.097101451
11413,"Rock Island County, IL, 2008","Rock Island County, IL","Rock Island, IL",3,2008,NA,NA,NA,NA,NA,0,0,0,41.4673,-90.5674,46.93,48.3,37793,9820435,NA,NA,NA,NA,0.228839127,2,17.1,7.097101451
11414,"Rock Island County, IL, 2008","Rock Island County, IL","Rock Island, IL",1,2008,366,16257,22.51,3589,101.98,3290.13,25.63,38.57,41.4673,-90.5674,46.93,48.3,37793,9820435,-22.51,25.12,604.0742449,0.220766439,0.228839127,2,17.1,7.097101451
11415,"Rock Island County, IL, 2008","Rock Island County, IL","Rock Island, IL",2,2008,1637,131244,12.47,24117,67.88,3293.37,26.37,38.74,41.4673,-90.5674,46.93,48.3,37793,9820435,-12.47,35.16,74.82578251,0.183756972,0.228839127,2,17.1,7.097101451
7693,"Macon County, IL, 2004","Macon County, IL","Macon, IL",1,2004,27,1530,17.65,368,73.37,3420.89,27.93,38.81,39.86,-88.9615,41.36,52.7,31931,5837223,-17.65,29.98,3815.178431,0.240522876,0.232827551,3,16.9,7.098550728
7694,"Macon County, IL, 2004","Macon County, IL","Macon, IL",2,2004,1320,109651,12.04,21542,61.28,3219.97,25.75,38.48,39.86,-88.9615,41.36,52.7,31931,5837223,-12.04,35.59,53.23456238,0.196459677,0.232827551,3,16.9,7.098550728
7697,"Macon County, IL, 2006","Macon County, IL","Macon, IL",1,2006,36,1742,20.67,410,87.8,3360.17,26.86,38.69,39.86,-88.9615,38.17,54,34589,5973383,-20.67,26.96,3429.037313,0.235361653,0.233304455,3,16.9,7.098550728
7698,"Macon County, IL, 2006","Macon County, IL","Macon, IL",2,2006,1409,109066,12.92,21022,67.03,3211.34,25.32,38.55,39.86,-88.9615,38.17,54,34589,5973383,-12.92,34.71,54.76851631,0.192745677,0.233304455,3,16.9,7.098550728
12050,"Sangamon County, IL, 2004","Sangamon County, IL","Sangamon, IL",1,2004,44,2655,16.57,631,69.73,3220.16,25.77,38.18,39.7582,-89.6589,37.61,53,33030,9642292,-16.57,31.06,3631.748399,0.237664783,0.196607343,3,28.6,7.098550728
12051,"Sangamon County, IL, 2004","Sangamon County, IL","Sangamon, IL",2,2004,2547,189230,13.46,38826,65.6,3254.11,27.01,38.61,39.7582,-89.6589,37.61,53,33030,9642292,-13.46,34.17,50.95540876,0.205178883,0.196607343,3,28.6,7.098550728
12054,"Sangamon County, IL, 2006","Sangamon County, IL","Sangamon, IL",1,2006,44,2967,14.83,711,61.88,3210.66,26.91,38.39,39.7582,-89.6589,35.59,54.6,34423,9656080,-14.83,32.8,3254.492754,0.239635996,0.193743954,3,28.6,7.098550728
12055,"Sangamon County, IL, 2006","Sangamon County, IL","Sangamon, IL",2,2006,2451,190350,12.88,38153,64.24,3247.99,26.96,38.61,39.7582,-89.6589,35.59,54.6,34423,9656080,-12.88,34.75,50.72802732,0.200436039,0.193743954,3,28.6,7.098550728
11479,"Rockingham County, NH, 2012","Rockingham County, NH","Rockingham, NH",3,2012,25,NA,NA,NA,NA,3492.12,29.56,39.08,42.9876,-71.1254,40.47,50.5,58756,16772623,NA,NA,NA,NA,0.089883151,1,36.7,7.099995122
11480,"Rockingham County, NH, 2012","Rockingham County, NH","Rockingham, NH",2,2012,2456,290926,8.44,51163,48,3361.52,30.1,38.87,42.9876,-71.1254,40.47,50.5,58756,16772623,-8.44,39.19,57.65254051,0.17586259,0.089883151,1,36.7,7.099995122
11481,"Rockingham County, NH, 2012","Rockingham County, NH","Rockingham, NH",1,2012,70,6894,10.15,1571,44.56,3215.11,28.87,38.77,42.9876,-71.1254,40.47,50.5,58756,16772623,-10.15,37.48,2432.930519,0.227879315,0.089883151,1,36.7,7.099995122
7940,"Manatee County, FL, 2005","Manatee County, FL","Manatee, FL",1,2005,1278,36890,34.64,8451,151.22,3277.14,25.24,38.71,27.4719,-82.3153,55.27,72.6,37363,13074617,-34.64,12.99,354.4217132,0.229086473,0.336430445,2,20.8,7.1
7941,"Manatee County, FL, 2005","Manatee County, FL","Manatee, FL",2,2005,2538,269955,9.4,42789,59.31,3275.82,27.14,38.65,27.4719,-82.3153,55.27,72.6,37363,13074617,-9.4,38.23,48.4325795,0.158504195,0.336430445,2,20.8,7.1
12661,"Shasta County, CA, 2009","Shasta County, CA","Shasta, CA",3,2009,NA,NA,NA,NA,NA,3122.56,27.56,37.44,40.7637,-122.0405,35.51,55.4,33020,6401035,NA,NA,NA,NA,0.226941713,3,19.3,7.1
12662,"Shasta County, CA, 2009","Shasta County, CA","Shasta, CA",2,2009,1821,162724,11.19,28188,64.6,3361.22,26.59,38.91,40.7637,-122.0405,35.51,55.4,33020,6401035,-11.19,36.44,39.3367604,0.17322583,0.226941713,3,19.3,7.1
12663,"Shasta County, CA, 2009","Shasta County, CA","Shasta, CA",1,2009,238,14555,16.35,3188,74.65,3383.31,26.45,38.86,40.7637,-122.0405,35.51,55.4,33020,6401035,-16.35,31.28,439.782549,0.219031261,0.226941713,3,19.3,7.1
14862,"Woodbury County, IA, 2009","Woodbury County, IA","Woodbury, IA",3,2009,NA,NA,NA,NA,NA,2863,43,38,42.3897,-96.0448,32.18,46.8,37432,5294078,NA,NA,NA,NA,0.185664642,3,20.7,7.101449278
14863,"Woodbury County, IA, 2009","Woodbury County, IA","Woodbury, IA",2,2009,1242,88071,14.1,17030,72.93,3296.02,26.38,38.4,42.3897,-96.0448,32.18,46.8,37432,5294078,-14.1,33.53,60.11147824,0.193366715,0.185664642,3,20.7,7.101449278
14864,"Woodbury County, IA, 2009","Woodbury County, IA","Woodbury, IA",1,2009,355,13510,26.28,3007,118.06,3261.58,25.09,38.64,42.3897,-96.0448,32.18,46.8,37432,5294078,-26.28,21.35,391.8636566,0.22257587,0.185664642,3,20.7,7.101449278
11494,"Rockingham County, NH, 2017","Rockingham County, NH","Rockingham, NH",3,2017,22,NA,NA,NA,NA,3141.71,31.82,38.43,42.9876,-71.1254,44.54,48.5,70406,19212443,NA,NA,NA,NA,0.110760764,1,42.8,7.105010493
11495,"Rockingham County, NH, 2017","Rockingham County, NH","Rockingham, NH",2,2017,2566,297289,8.63,49965,51.36,3369.24,30.78,38.96,42.9876,-71.1254,44.54,48.5,70406,19212443,-8.63,39,64.62547555,0.168068782,0.110760764,1,42.8,7.105010493
11496,"Rockingham County, NH, 2017","Rockingham County, NH","Rockingham, NH",1,2017,81,9074,8.93,2082,38.9,3338.8,31.04,38.84,42.9876,-71.1254,44.54,48.5,70406,19212443,-8.93,38.7,2117.306921,0.229446771,0.110760764,1,42.8,7.105010493
9680,"New London County, CT, 2015","New London County, CT","New London, CT",3,2015,NA,NA,NA,NA,NA,3224.5,31.29,38.67,41.4867,-72.1014,33.55,50.7,52651,16199893,NA,NA,NA,NA,0.111846776,2,31.2,7.105272557
9681,"New London County, CT, 2015","New London County, CT","New London, CT",2,2015,2216,243947,9.08,42455,52.2,3343.84,29.16,38.9,41.4867,-72.1014,33.55,50.7,52651,16199893,-9.08,38.55,66.40742866,0.174033704,0.111846776,2,31.2,7.105272557
9682,"New London County, CT, 2015","New London County, CT","New London, CT",1,2015,381,27916,13.65,6621,57.54,3261.4,27.19,38.73,41.4867,-72.1014,33.55,50.7,52651,16199893,-13.65,33.98,580.3085327,0.237175813,0.111846776,2,31.2,7.105272557
14049,"Vanderburgh County, IN, 2014","Vanderburgh County, IN","Vanderburgh, IN",3,2014,NA,NA,NA,NA,NA,0,0,0,38.0249,-87.5859,45.71,54.6,41092,9694457,NA,NA,NA,NA,0.105381141,2,22,7.108434765
14050,"Vanderburgh County, IN, 2014","Vanderburgh County, IN","Vanderburgh, IN",2,2014,2164,177374,12.2,35586,60.81,3215.87,26.92,38.32,38.0249,-87.5859,45.71,54.6,41092,9694457,-12.2,35.43,54.65545683,0.200626924,0.105381141,2,22,7.108434765
14051,"Vanderburgh County, IN, 2014","Vanderburgh County, IN","Vanderburgh, IN",1,2014,72,4632,15.54,1034,69.63,3112.86,27.15,38.39,38.0249,-87.5859,45.71,54.6,41092,9694457,-15.54,32.09,2092.931131,0.223229706,0.105381141,2,22,7.108434765
11488,"Rockingham County, NH, 2015","Rockingham County, NH","Rockingham, NH",3,2015,30,NA,NA,NA,NA,3369.37,31.73,38.57,42.9876,-71.1254,38.16,47.4,64861,18465025,NA,NA,NA,NA,0.101200555,1,36.7,7.109940245
11489,"Rockingham County, NH, 2015","Rockingham County, NH","Rockingham, NH",2,2015,2541,293599,8.65,50222,50.6,3386.88,30.42,39.02,42.9876,-71.1254,38.16,47.4,64861,18465025,-8.65,38.98,62.89198873,0.171056441,0.101200555,1,36.7,7.109940245
11490,"Rockingham County, NH, 2015","Rockingham County, NH","Rockingham, NH",1,2015,96,8178,11.74,1854,51.78,3226.56,30.26,38.4,42.9876,-71.1254,38.16,47.4,64861,18465025,-11.74,35.89,2257.890071,0.226705796,0.101200555,1,36.7,7.109940245
953,"Berkshire County, MA, 2010","Berkshire County, MA","Berkshire, MA",3,2010,NA,NA,NA,NA,NA,3084,27,39.33,42.3707,-73.2064,45.32,47.4,41267,6200398,NA,NA,NA,NA,0.267842309,3,29.8,7.110250802
954,"Berkshire County, MA, 2010","Berkshire County, MA","Berkshire, MA",2,2010,1108,126689,8.75,21902,50.59,3288.07,27.91,38.74,42.3707,-73.2064,45.32,47.4,41267,6200398,-8.75,38.88,48.9418813,0.172880045,0.267842309,3,29.8,7.110250802
955,"Berkshire County, MA, 2010","Berkshire County, MA","Berkshire, MA",1,2010,62,4530,13.69,1146,54.1,3199.82,27.05,38.94,42.3707,-73.2064,45.32,47.4,41267,6200398,-13.69,33.94,1368.74128,0.252980132,0.267842309,3,29.8,7.110250802
3285,"Delaware County, IN, 2018","Delaware County, IN","Delaware, IN",3,2018,NA,NA,NA,NA,NA,0,0,0,40.2275,-85.3969,45.36,52.4,37062,3662091,NA,NA,NA,NA,0.118617781,3,25.4,7.110577828
3286,"Delaware County, IN, 2018","Delaware County, IN","Delaware, IN",2,2018,1041,111830,9.31,25193,41.32,3288.48,27.39,38.4,40.2275,-85.3969,45.36,52.4,37062,3662091,-9.31,38.32,32.74694626,0.225279442,0.118617781,3,25.4,7.110577828
3287,"Delaware County, IN, 2018","Delaware County, IN","Delaware, IN",1,2018,31,2942,10.54,766,40.47,3213.58,27.52,38.26,40.2275,-85.3969,45.36,52.4,37062,3662091,-10.54,37.09,1244.762407,0.260367097,0.118617781,3,25.4,7.110577828
5809,"Imperial County, CA, 2015","Imperial County, CA","Imperial, CA",2,2015,274,31222,8.78,3915,69.99,3311.52,27.97,38.86,33.0395,-115.3653,2.21,75.9,36504,8042675,-8.78,38.85,257.5964064,0.125392352,0.080708803,3,13.2,7.112950452
5810,"Imperial County, CA, 2015","Imperial County, CA","Imperial, CA",3,2015,NA,NA,NA,NA,NA,2651.25,29.11,36.86,33.0395,-115.3653,2.21,75.9,36504,8042675,NA,NA,NA,NA,0.080708803,3,13.2,7.112950452
5811,"Imperial County, CA, 2015","Imperial County, CA","Imperial, CA",1,2015,2885,148969,19.37,30537,94.48,3338.44,27.25,38.97,33.0395,-115.3653,2.21,75.9,36504,8042675,-19.37,28.26,53.98891716,0.204988957,0.080708803,3,13.2,7.112950452
6181,"Jasper County, MO, 2019","Jasper County, MO","Jasper, MO",1,2019,198,10270,19.28,2287,86.58,3268.05,25.83,38.3,37.2035,-94.3406,62.44,57.1,39842,5038849,-19.28,28.35,490.6376826,0.222687439,0.108268495,3,23.9,7.113584028
6182,"Jasper County, MO, 2019","Jasper County, MO","Jasper, MO",2,2019,1341,111058,12.07,21776,61.58,3296.48,26.55,38.57,37.2035,-94.3406,62.44,57.1,39842,5038849,-12.07,35.56,45.3713285,0.196077725,0.108268495,3,23.9,7.113584028
6183,"Jasper County, MO, 2019","Jasper County, MO","Jasper, MO",3,2019,NA,NA,NA,NA,NA,3540.67,26.33,40.67,37.2035,-94.3406,62.44,57.1,39842,5038849,NA,NA,NA,NA,0.108268495,3,23.9,7.113584028
3809,"Elkhart County, IN, 2010","Elkhart County, IN","Elkhart, IN",3,2010,NA,NA,NA,NA,NA,3289,27,NA,41.5974,-85.8587,31.51,50.5,30634,9625052,NA,NA,NA,NA,0.16881033,3,18.1,7.121923071
3810,"Elkhart County, IN, 2010","Elkhart County, IN","Elkhart, IN",2,2010,2415,169673,14.23,32419,74.49,3315.53,26.36,38.78,41.5974,-85.8587,31.51,50.5,30634,9625052,-14.23,33.4,56.72706913,0.191067524,0.16881033,3,18.1,7.121923071
3811,"Elkhart County, IN, 2010","Elkhart County, IN","Elkhart, IN",1,2010,597,27886,21.41,6314,94.55,3298.51,26.67,38.85,41.5974,-85.8587,31.51,50.5,30634,9625052,-21.41,26.22,345.1571398,0.22642186,0.16881033,3,18.1,7.121923071
1601,"Cabarrus County, NC, 2004","Cabarrus County, NC","Cabarrus, NC",2,2004,1834,136276,13.46,29392,62.4,3279.57,27.41,38.47,35.3868,-80.5519,44.04,60,30384,7148874,-13.46,34.17,52.45878952,0.215679944,0.158206366,1,19.1,7.121951216
1602,"Cabarrus County, NC, 2004","Cabarrus County, NC","Cabarrus, NC",1,2004,433,10153,42.65,2370,182.7,3275.01,25.7,38.94,35.3868,-80.5519,44.04,60,30384,7148874,-42.65,4.98,704.1144489,0.233428543,0.158206366,1,19.1,7.121951216
1603,"Cabarrus County, NC, 2005","Cabarrus County, NC","Cabarrus, NC",1,2005,463,11334,40.85,2646,174.98,3303.17,25.89,38.74,35.3868,-80.5519,41.71,60.2,31681,7355868,-40.85,6.78,649.0089995,0.233456855,0.157549553,1,19.1,7.121951216
1604,"Cabarrus County, NC, 2005","Cabarrus County, NC","Cabarrus, NC",2,2005,1924,139463,13.8,29774,64.62,3255.55,27.91,38.41,35.3868,-80.5519,41.71,60.2,31681,7355868,-13.8,33.83,52.74422607,0.213490316,0.157549553,1,19.1,7.121951216
1605,"Cabarrus County, NC, 2006","Cabarrus County, NC","Cabarrus, NC",2,2006,2002,145184,13.79,30536,65.56,3276,27.55,38.51,35.3868,-80.5519,42.49,60.7,33488,8036207,-13.79,33.84,55.35187762,0.210326207,0.156464957,1,19.1,7.121951216
1606,"Cabarrus County, NC, 2006","Cabarrus County, NC","Cabarrus, NC",1,2006,507,12551,40.4,2991,169.51,3291.24,25.95,38.87,35.3868,-80.5519,42.49,60.7,33488,8036207,-40.4,7.23,640.2842005,0.238307705,0.156464957,1,19.1,7.121951216
1057,"Berrien County, MI, 2010","Berrien County, MI","Berrien, MI",1,2010,184,7054,26.08,1636,112.47,3326.96,26.98,38.98,41.9547,-86.4123,34.93,51,36397,6326100,-26.08,21.55,896.8103204,0.231925149,0.228629004,3,24.2,7.123133924
1058,"Berrien County, MI, 2010","Berrien County, MI","Berrien, MI",3,2010,NA,NA,NA,NA,NA,2126,29,35,41.9547,-86.4123,34.93,51,36397,6326100,NA,NA,NA,NA,0.228629004,3,24.2,7.123133924
1059,"Berrien County, MI, 2010","Berrien County, MI","Berrien, MI",2,2010,1780,149759,11.89,26765,66.5,3270.66,26.56,38.69,41.9547,-86.4123,34.93,51,36397,6326100,-11.89,35.74,42.2418686,0.178720478,0.228629004,3,24.2,7.123133924
5815,"Imperial County, CA, 2017","Imperial County, CA","Imperial, CA",3,2017,21,NA,NA,NA,NA,2782.57,33.24,36.24,33.0395,-115.3653,2.82,76.3,36050,8155429,NA,NA,NA,NA,0.084614122,3,15.2,7.12334994
5816,"Imperial County, CA, 2017","Imperial County, CA","Imperial, CA",2,2017,197,28772,6.85,3586,54.94,3308.38,29.68,38.94,33.0395,-115.3653,2.82,76.3,36050,8155429,-6.85,40.78,283.4501946,0.124635062,0.084614122,3,15.2,7.12334994
5817,"Imperial County, CA, 2017","Imperial County, CA","Imperial, CA",1,2017,2676,154058,17.37,30882,86.65,3333.37,27.54,39.07,33.0395,-115.3653,2.82,76.3,36050,8155429,-17.37,30.26,52.93739371,0.200456971,0.084614122,3,15.2,7.12334994
12682,"Shasta County, CA, 2016","Shasta County, CA","Shasta, CA",3,2016,25,NA,NA,NA,NA,2905.67,33.04,36.08,40.7637,-122.0405,57.21,56.3,41750,6931422,NA,NA,NA,NA,0.13050086,3,22.6,7.124759012
12683,"Shasta County, CA, 2016","Shasta County, CA","Shasta, CA",2,2016,1819,162069,11.22,26813,67.84,3330.77,28.05,38.78,40.7637,-122.0405,57.21,56.3,41750,6931422,-11.22,36.41,42.76833941,0.16544188,0.13050086,3,22.6,7.124759012
12684,"Shasta County, CA, 2016","Shasta County, CA","Shasta, CA",1,2016,204,17562,11.62,3986,51.18,3293.32,27.31,38.84,40.7637,-122.0405,57.21,56.3,41750,6931422,-11.62,36.01,394.6829518,0.226967316,0.13050086,3,22.6,7.124759012
5931,"Iredell County, NC, 2003","Iredell County, NC","Iredell, NC",1,2003,180,5913,30.44,1381,130.34,3313.9,25.3,38.77,35.807,-80.8734,61.09,57.6,31423,5633740,-30.44,17.19,952.7718586,0.233553188,0.171691748,4,17.4,7.12926829
5932,"Iredell County, NC, 2003","Iredell County, NC","Iredell, NC",2,2003,1701,127186,13.37,26129,65.1,3288.83,27.4,38.64,35.807,-80.8734,61.09,57.6,31423,5633740,-13.37,34.26,44.29528407,0.205439278,0.171691748,4,17.4,7.12926829
8173,"Marion County, IN, 2014","Marion County, IN","Marion, IN",3,2014,NA,NA,NA,NA,NA,2616.33,29.5,34.83,39.7817,-86.1385,41.61,49,45980,83241664,NA,NA,NA,NA,0.076068004,1,27.6,7.130482299
8174,"Marion County, IN, 2014","Marion County, IN","Marion, IN",2,2014,12585,842471,14.94,184746,68.12,3235.21,27.49,38.49,39.7817,-86.1385,41.61,49,45980,83241664,-14.94,32.69,98.80656307,0.219290634,0.076068004,1,27.6,7.130482299
8175,"Marion County, IN, 2014","Marion County, IN","Marion, IN",1,2014,2056,91772,22.4,20585,99.88,3306.46,27.59,38.71,39.7817,-86.1385,41.61,49,45980,83241664,-22.4,25.23,907.0485987,0.224305889,0.076068004,1,27.6,7.130482299
6700,"Kent County, DE, 2004","Kent County, DE","Kent, DE",1,2004,142,6126,23.18,1465,96.93,3272.53,23.9,38.68,39.086,-75.5686,42.12,55.7,30854,6714274,-23.18,24.45,1096.029056,0.239144629,0.166669059,3,18.6,7.132307689
6701,"Kent County, DE, 2004","Kent County, DE","Kent, DE",2,2004,1859,133216,13.95,29343,63.35,3265.36,26.39,38.64,39.086,-75.5686,42.12,55.7,30854,6714274,-13.95,33.68,50.40140824,0.220266334,0.166669059,3,18.6,7.132307689
8579,"Mesa County, CO, 2015","Mesa County, CO","Mesa, CO",2,2015,1370,127201,10.77,22820,60.04,3254.57,27.72,38.94,39.0183,-108.4665,22.01,49,40698,5575300,-10.77,36.86,43.83063026,0.179401105,0.116447718,3,25.1,7.13351888
8580,"Mesa County, CO, 2015","Mesa County, CO","Mesa, CO",3,2015,NA,NA,NA,NA,NA,2499.75,24.25,36.25,39.0183,-108.4665,22.01,49,40698,5575300,NA,NA,NA,NA,0.116447718,3,25.1,7.13351888
8581,"Mesa County, CO, 2015","Mesa County, CO","Mesa, CO",1,2015,365,21312,17.13,4764,76.62,3210.79,25.81,38.87,39.0183,-108.4665,22.01,49,40698,5575300,-17.13,30.5,261.6037913,0.223536036,0.116447718,3,25.1,7.13351888
14159,"Vigo County, IN, 2016","Vigo County, IN","Vigo, IN",3,2016,NA,NA,NA,NA,NA,0,0,0,39.4306,-87.39,41.3,55.7,35656,4353426,NA,NA,NA,NA,0.104103548,3,25.1,7.133746382
14160,"Vigo County, IN, 2016","Vigo County, IN","Vigo, IN",2,2016,1267,105121,12.05,20996,60.34,3270.46,26.75,38.49,39.4306,-87.39,41.3,55.7,35656,4353426,-12.05,35.58,41.4134759,0.199731738,0.104103548,3,25.1,7.133746382
14161,"Vigo County, IN, 2016","Vigo County, IN","Vigo, IN",1,2016,21,2810,7.47,505,41.58,3305.19,24.52,38.81,39.4306,-87.39,41.3,55.7,35656,4353426,-7.47,40.16,1549.261922,0.179715302,0.104103548,3,25.1,7.133746382
14156,"Vigo County, IN, 2015","Vigo County, IN","Vigo, IN",3,2015,NA,NA,NA,NA,NA,0,0,0,39.4306,-87.39,40.49,53.8,35038,4577898,NA,NA,NA,NA,0.099605175,3,21.4,7.136060473
14157,"Vigo County, IN, 2015","Vigo County, IN","Vigo, IN",2,2015,1262,105076,12.01,21212,59.49,3270.06,26.28,38.53,39.4306,-87.39,40.49,53.8,35038,4577898,-12.01,35.62,43.567494,0.20187293,0.099605175,3,21.4,7.136060473
14158,"Vigo County, IN, 2015","Vigo County, IN","Vigo, IN",1,2015,21,2820,7.45,502,41.83,3170.33,27.14,37.76,39.4306,-87.39,40.49,53.8,35038,4577898,-7.45,40.18,1623.368085,0.178014184,0.099605175,3,21.4,7.136060473
5489,"Hinds County, MS, 2016","Hinds County, MS","Hinds, MS",2,2016,3044,237442,12.82,52907,57.53,3034.48,26.79,37.91,32.2667,-90.4429,54.34,67.2,38083,11176808,-12.82,34.81,47.07173962,0.222820731,0.083754441,2,30.9,7.136076392
5490,"Hinds County, MS, 2016","Hinds County, MS","Hinds, MS",1,2016,78,3787,20.6,862,90.49,3245.73,26.74,38.53,32.2667,-90.4429,54.34,67.2,38083,11176808,-20.6,27.03,2951.362028,0.227620808,0.083754441,2,30.9,7.136076392
5491,"Hinds County, MS, 2016","Hinds County, MS","Hinds, MS",3,2016,NA,NA,NA,NA,NA,2820,22,42,32.2667,-90.4429,54.34,67.2,38083,11176808,NA,NA,NA,NA,0.083754441,2,30.9,7.136076392
14372,"Washington County, AR, 2016","Washington County, AR","Washington, AR",1,2016,793,37407,21.2,8858,89.52,3262.7,27.19,38.51,35.9791,-94.2156,36.32,59.5,37750,9616776,-21.2,26.43,257.0849306,0.236800599,0.072466882,2,33.7,7.13881666
