,index,County,Mother.s.Hispanic.Origin,Year,Average.Birth.Weight,Average.Age.of.Mother,Average.LMP.Gestational.Age,lat,long,Precipitation,Temperature,PI,trate,GDP_per,female.proportion,Elder_pop,RUCC,bachelor_percentage,lat_s,long_s,Crude.Marriage.Rate
107,"Alamance County, NC, 2004","Alamance County, NC",1,2004,0.260649997,-0.263370721,0.267015644,36.0437,-79.3994,0.205910444,0.242361033,-1.179152242,11.73,0.005284096,1.148635836,1.163642994,1.265305608,-1.017965879,-0.334411364,0.670958014,0.064032739
108,"Alamance County, NC, 2004","Alamance County, NC",2,2004,0.202964967,0.024831344,0.197436469,36.0437,-79.3994,0.205910444,0.242361033,-1.179152242,37.01,-0.600164896,-0.070657021,1.163642994,1.265305608,-1.017965879,-0.334411364,0.670958014,0.064032739
109,"Alamance County, NC, 2007","Alamance County, NC",1,2007,0.302322458,-0.233283693,0.279440496,36.0437,-79.3994,-0.580994748,0.400906721,-0.873237019,13.19,-0.090466303,1.062236899,1.217423355,1.265305608,-1.017965879,-0.334411364,0.670958014,-0.023770354
110,"Alamance County, NC, 2007","Alamance County, NC",2,2007,0.176594668,-0.029008603,0.201163925,36.0437,-79.3994,-0.580994748,0.400906721,-0.873237019,35.99,-0.600709849,-0.247284966,1.217423355,1.265305608,-1.017965879,-0.334411364,0.670958014,-0.023770354
111,"Alamance County, NC, 2007","Alamance County, NC",3,2007,0.487781248,0.626571919,1.014991771,36.0437,-79.3994,-0.580994748,0.400906721,-0.873237019,NA,NA,NA,1.217423355,1.265305608,-1.017965879,-0.334411364,0.670958014,-0.023770354
112,"Alamance County, NC, 2008","Alamance County, NC",3,2008,-1.406163195,-0.323544779,-0.475990543,36.0437,-79.3994,0.290510528,0.205773567,-0.830911371,NA,NA,NA,1.180555648,1.265305608,-1.017965879,-0.334411364,0.670958014,-0.053038053
113,"Alamance County, NC, 2008","Alamance County, NC",1,2008,0.253162309,-0.092349716,0.230983571,36.0437,-79.3994,0.290510528,0.205773567,-0.830911371,16.6,-0.131093308,1.121380065,1.180555648,1.265305608,-1.017965879,-0.334411364,0.670958014,-0.053038053
114,"Alamance County, NC, 2008","Alamance County, NC",2,2008,0.155183008,-0.073347382,0.219801204,36.0437,-79.3994,0.290510528,0.205773567,-0.830911371,36.02,-0.602605053,-0.319641099,1.180555648,1.265305608,-1.017965879,-0.334411364,0.670958014,-0.053038053
115,"Alamance County, NC, 2009","Alamance County, NC",3,2009,-0.923086592,-0.165191996,-0.103244964,36.0437,-79.3994,0.296109063,0.169186101,-0.932550027,NA,NA,NA,1.172825909,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.140841149
116,"Alamance County, NC, 2009","Alamance County, NC",2,2009,0.163580016,-0.024258019,0.217316233,36.0437,-79.3994,0.296109063,0.169186101,-0.932550027,36.85,-0.607936857,-0.386572326,1.172825909,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.140841149
117,"Alamance County, NC, 2009","Alamance County, NC",1,2009,0.236354085,-0.062262687,0.228498601,36.0437,-79.3994,0.296109063,0.169186101,-0.932550027,20.3,-0.190103981,1.140900882,1.172825909,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.140841149
118,"Alamance County, NC, 2010","Alamance County, NC",3,2010,-4.426812771,-4.282364355,-4.576191906,36.0437,-79.3994,-0.040425094,0.242361033,-0.901144824,NA,NA,NA,1.172417814,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.45317322
119,"Alamance County, NC, 2010","Alamance County, NC",2,2010,0.161022552,0.012163121,0.212346292,36.0437,-79.3994,-0.040425094,0.242361033,-0.901144824,36.9,-0.605939882,-0.425127281,1.172417814,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.45317322
120,"Alamance County, NC, 2010","Alamance County, NC",1,2010,0.315237653,-0.076514437,0.276955526,36.0437,-79.3994,-0.040425094,0.242361033,-0.901144824,22.81,-0.186036975,1.091013134,1.172417814,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.45317322
121,"Alamance County, NC, 2011","Alamance County, NC",3,2011,-4.426812771,-4.282364355,-4.576191906,36.0437,-79.3994,-0.059086877,0.364319255,-0.82306007,NA,NA,NA,-0.548005051,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.451801367
122,"Alamance County, NC, 2011","Alamance County, NC",2,2011,0.189865066,-0.036926242,0.218558719,36.0437,-79.3994,-0.059086877,0.364319255,-0.82306007,37.97,-0.605032086,-0.50445683,-0.548005051,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.451801367
123,"Alamance County, NC, 2011","Alamance County, NC",1,2011,0.274744467,-0.041676825,0.262045703,36.0437,-79.3994,-0.059086877,0.364319255,-0.82306007,26.95,-0.198349092,0.928569984,-0.548005051,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.451801367
124,"Alamance County, NC, 2012","Alamance County, NC",3,2012,-4.426812771,-4.282364355,-4.576191906,36.0437,-79.3994,-0.062819234,0.388710899,-0.752041487,NA,NA,NA,-0.522006842,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.48251527
125,"Alamance County, NC, 2012","Alamance County, NC",2,2012,0.228965855,0.029581927,0.233468542,36.0437,-79.3994,-0.062819234,0.388710899,-0.752041487,37.52,-0.605601056,-0.561143447,-0.522006842,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.48251527
126,"Alamance County, NC, 2012","Alamance County, NC",1,2012,0.25697009,0.045417206,0.234711027,36.0437,-79.3994,-0.062819234,0.388710899,-0.752041487,26.24,-0.209712694,0.817435209,-0.522006842,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.48251527
127,"Alamance County, NC, 2013","Alamance County, NC",3,2013,1.533500011,0.15151357,0.145252088,36.0437,-79.3994,0.450379804,0.10820699,-0.729915094,NA,NA,NA,-0.475867474,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.511251721
128,"Alamance County, NC, 2013","Alamance County, NC",2,2013,0.170044717,0.064419539,0.22352866,36.0437,-79.3994,0.450379804,0.10820699,-0.729915094,37.14,-0.603220148,-0.613175954,-0.475867474,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.511251721
129,"Alamance County, NC, 2013","Alamance County, NC",1,2013,0.217897717,0.043833678,0.252105821,36.0437,-79.3994,0.450379804,0.10820699,-0.729915094,28.15,-0.203567694,0.664983513,-0.475867474,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.511251721
130,"Alamance County, NC, 2014","Alamance County, NC",3,2014,-4.426812771,-4.282364355,-4.576191906,36.0437,-79.3994,-0.181632587,0.083815346,-0.633700974,NA,NA,NA,-0.450592512,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.430216646
131,"Alamance County, NC, 2014","Alamance County, NC",2,2014,0.141585822,0.066003067,0.193709013,36.0437,-79.3994,-0.181632587,0.083815346,-0.633700974,37.32,-0.602541033,-0.680285391,-0.450592512,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.430216646
132,"Alamance County, NC, 2014","Alamance County, NC",1,2014,0.201743067,0.077087762,0.216073748,36.0437,-79.3994,-0.181632587,0.083815346,-0.633700974,28.83,-0.210641326,0.742643281,-0.450592512,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.430216646
133,"Alamance County, NC, 2015","Alamance County, NC",3,2015,0.207880982,1.893394184,0.269500614,36.0437,-79.3994,0.56608286,0.315535966,-0.58124001,NA,NA,NA,-0.436894845,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.432563154
134,"Alamance County, NC, 2015","Alamance County, NC",2,2015,0.183826609,0.123010069,0.212346292,36.0437,-79.3994,0.56608286,0.315535966,-0.58124001,37.5,-0.603699777,-0.683193756,-0.436894845,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.432563154
135,"Alamance County, NC, 2015","Alamance County, NC",1,2015,0.183570862,0.037499566,0.264530673,36.0437,-79.3994,0.56608286,0.315535966,-0.58124001,28.39,-0.231213092,0.707090763,-0.436894845,1.265305608,-0.766759449,-0.334411364,0.670958014,-0.432563154
136,"Alamance County, NC, 2016","Alamance County, NC",3,2016,-4.426812771,-4.282364355,-4.576191906,36.0437,-79.3994,-0.108851633,0.400906721,-0.530563434,NA,NA,NA,-0.413820468,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.447063954
137,"Alamance County, NC, 2016","Alamance County, NC",2,2016,0.176750957,0.146762987,0.22601363,36.0437,-79.3994,-0.108851633,0.400906721,-0.530563434,37.14,-0.601868297,-0.735909022,-0.413820468,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.447063954
138,"Alamance County, NC, 2016","Alamance County, NC",1,2016,0.17383829,0.134094764,0.219801204,36.0437,-79.3994,-0.108851633,0.400906721,-0.530563434,28.15,-0.224463993,0.665031872,-0.413820468,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.447063954
139,"Alamance County, NC, 2017","Alamance County, NC",3,2017,-4.426812771,-4.282364355,-4.576191906,36.0437,-79.3994,-0.268098849,0.376515077,-0.46646827,NA,NA,NA,-0.352150425,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.519787789
140,"Alamance County, NC, 2017","Alamance County, NC",2,2017,0.175230687,0.162598265,0.232226057,36.0437,-79.3994,-0.268098849,0.376515077,-0.46646827,36.9,-0.603406957,-0.795933844,-0.352150425,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.519787789
141,"Alamance County, NC, 2017","Alamance County, NC",1,2017,0.275298584,0.107174791,0.257075762,36.0437,-79.3994,-0.268098849,0.376515077,-0.46646827,27.41,-0.246040393,0.724195827,-0.352150425,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.519787789
142,"Alamance County, NC, 2018","Alamance County, NC",3,2018,0.003283833,0.468219136,0.269500614,36.0437,-79.3994,1.550802954,0.291144322,-0.368398387,NA,NA,NA,-0.313429137,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.646641312
143,"Alamance County, NC, 2018","Alamance County, NC",2,2018,0.185219006,0.222772323,0.219801204,36.0437,-79.3994,1.550802954,0.291144322,-0.368398387,36.98,-0.604470151,-0.640238864,-0.313429137,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.646641312
144,"Alamance County, NC, 2018","Alamance County, NC",1,2018,0.274701843,0.148346514,0.229741086,36.0437,-79.3994,1.550802954,0.291144322,-0.368398387,28.37,-0.255649986,0.74845523,-0.313429137,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.646641312
145,"Alamance County, NC, 2019","Alamance County, NC",2,2019,0.143347631,0.216438211,0.207376351,36.0437,-79.3994,0.235147238,0.413102543,-0.231999883,37.65,-0.603728572,-0.596948036,-0.283610071,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.716241214
146,"Alamance County, NC, 2019","Alamance County, NC",3,2019,-0.680127478,-0.640250345,-0.103244964,36.0437,-79.3994,0.235147238,0.413102543,-0.231999883,NA,NA,NA,-0.283610071,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.716241214
147,"Alamance County, NC, 2019","Alamance County, NC",1,2019,0.258319862,0.165765321,0.255833277,36.0437,-79.3994,0.235147238,0.413102543,-0.231999883,29.96,-0.255685587,0.723106899,-0.283610071,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.716241214
148,"Alamance County, NC, 2020","Alamance County, NC",1,2020,0.171366074,0.157847681,0.214831263,36.0437,-79.3994,1.137133426,0.33992761,-0.023226661,29.44,-0.277181866,0.744738799,-0.254294259,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.882267122
149,"Alamance County, NC, 2020","Alamance County, NC",2,2020,0.144768445,0.2101041,0.203648896,36.0437,-79.3994,1.137133426,0.33992761,-0.023226661,38.1,-0.605968056,-0.581934081,-0.254294259,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.882267122
150,"Alamance County, NC, 2020","Alamance County, NC",3,2020,0.447288063,-0.006839213,0.269500614,36.0437,-79.3994,1.137133426,0.33992761,-0.023226661,NA,NA,NA,-0.254294259,1.265305608,-0.331979088,-0.334411364,0.670958014,-0.882267122
151,"Alameda County, CA, 2003","Alameda County, CA",1,2003,0.384331815,-0.032175658,0.267015644,37.6469,-121.8888,-1.560116307,0.303340144,-0.332567906,25.78,-0.200749504,1.070418615,0.228300618,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.511560904
152,"Alameda County, CA, 2003","Alameda County, CA",2,2003,0.261076241,0.52364261,0.250863335,37.6469,-121.8888,-1.560116307,0.303340144,-0.332567906,34.92,-0.548067942,0.429147663,0.228300618,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.511560904
153,"Alameda County, CA, 2003","Alameda County, CA",3,2003,0.340471301,0.637656614,0.248378365,37.6469,-121.8888,-1.560116307,0.303340144,-0.332567906,NA,NA,NA,0.228300618,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.511560904
154,"Alameda County, CA, 2004","Alameda County, CA",1,2004,0.399023027,-0.022674491,0.2707431,37.6469,-121.8888,-1.440680894,0.291144322,-0.225504716,26.07,-0.200116131,1.064450907,0.23713426,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.434792953
155,"Alameda County, CA, 2004","Alameda County, CA",2,2004,0.257211628,0.541061416,0.24713588,37.6469,-121.8888,-1.440680894,0.291144322,-0.225504716,35.28,-0.545538936,0.355343333,0.23713426,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.434792953
156,"Alameda County, CA, 2004","Alameda County, CA",3,2004,0.187861719,0.767505896,0.232226057,37.6469,-121.8888,-1.440680894,0.291144322,-0.225504716,NA,NA,NA,0.23713426,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.434792953
157,"Alameda County, CA, 2005","Alameda County, CA",1,2005,0.371686574,0.00582901,0.259560732,37.6469,-121.8888,-1.056870219,0.266752678,-0.115515131,25.49,-0.197008883,1.05741828,0.263795046,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.434792953
158,"Alameda County, CA, 2005","Alameda County, CA",2,2005,0.245362043,0.545812,0.240923453,37.6469,-121.8888,-1.056870219,0.266752678,-0.115515131,35.43,-0.542216363,0.270279088,0.263795046,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.434792953
159,"Alameda County, CA, 2005","Alameda County, CA",3,2005,0.157200563,0.662993059,0.22601363,37.6469,-121.8888,-1.056870219,0.266752678,-0.115515131,NA,NA,NA,0.263795046,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.434792953
160,"Alameda County, CA, 2006","Alameda County, CA",1,2006,0.370493091,-0.000505102,0.254590791,37.6469,-121.8888,-1.254063062,0.217969389,0.117525747,25.34,-0.19146309,1.057371718,0.259373389,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.46038227
161,"Alameda County, CA, 2006","Alameda County, CA",2,2006,0.231082867,0.556896695,0.233468542,37.6469,-121.8888,-1.254063062,0.217969389,0.117525747,35.4,-0.538367578,0.216617462,0.259373389,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.46038227
162,"Alameda County, CA, 2006","Alameda County, CA",3,2006,0.086444049,0.781757647,0.168859308,37.6469,-121.8888,-1.254063062,0.217969389,0.117525747,NA,NA,NA,0.259373389,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.46038227
163,"Alameda County, CA, 2007","Alameda County, CA",1,2007,0.361669839,0.012163121,0.260803218,37.6469,-121.8888,-1.862437194,0.205773567,0.236223138,25.36,-0.196708024,1.034606464,0.272626052,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.485971588
164,"Alameda County, CA, 2007","Alameda County, CA",2,2007,0.244651636,0.553729639,0.240923453,37.6469,-121.8888,-1.862437194,0.205773567,0.236223138,35.23,-0.537084041,0.152123081,0.272626052,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.485971588
165,"Alameda County, CA, 2007","Alameda County, CA",3,2007,0.213422155,0.534727305,0.234711027,37.6469,-121.8888,-1.862437194,0.205773567,0.236223138,NA,NA,NA,0.272626052,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.485971588
166,"Alameda County, CA, 2008","Alameda County, CA",3,2008,0.105099331,0.621821336,0.192466528,37.6469,-121.8888,-1.700079681,0.230165211,0.269840979,NA,NA,NA,0.260315988,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.358025001
167,"Alameda County, CA, 2008","Alameda County, CA",1,2008,0.378563312,0.045417206,0.262045703,37.6469,-121.8888,-1.700079681,0.230165211,0.269840979,27.09,-0.210973519,1.036350005,0.260315988,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.358025001
168,"Alameda County, CA, 2008","Alameda County, CA",2,2008,0.221705498,0.569564917,0.238438483,37.6469,-121.8888,-1.700079681,0.230165211,0.269840979,35.52,-0.537852275,0.1073847,0.260315988,-0.982310929,0.498934491,0.002971111,-2.162059441,-0.358025001
169,"Alameda County, CA, 2009","Alameda County, CA",3,2009,0.216434279,0.583816668,0.22601363,37.6469,-121.8888,-1.504753016,0.217969389,0.0792685,NA,NA,NA,0.271827275,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.588328856
170,"Alameda County, CA, 2009","Alameda County, CA",2,2009,0.223751469,0.574315501,0.243408424,37.6469,-121.8888,-1.504753016,0.217969389,0.0792685,35.94,-0.544980599,0.042189247,0.271827275,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.588328856
171,"Alameda County, CA, 2009","Alameda County, CA",1,2009,0.37667363,0.070753651,0.253348306,37.6469,-121.8888,-1.504753016,0.217969389,0.0792685,28.82,-0.244862269,1.033515399,0.271827275,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.588328856
172,"Alameda County, CA, 2010","Alameda County, CA",3,2010,0.156419116,0.64082367,0.197436469,37.6469,-121.8888,-1.140848244,0.132598634,0.201320537,NA,NA,NA,0.284041742,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.70547667
173,"Alameda County, CA, 2010","Alameda County, CA",2,2010,0.22801391,0.60440253,0.242165939,37.6469,-121.8888,-1.140848244,0.132598634,0.201320537,36.53,-0.541390476,-0.015985821,0.284041742,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.70547667
174,"Alameda County, CA, 2010","Alameda County, CA",1,2010,0.353500161,0.088172457,0.24962085,37.6469,-121.8888,-1.140848244,0.132598634,0.201320537,30.56,-0.238813617,1.004975771,0.284041742,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.70547667
175,"Alameda County, CA, 2011","Alameda County, CA",3,2011,0.200478543,0.626571919,0.229741086,37.6469,-121.8888,-1.6783076,0.083815346,0.410379261,NA,NA,NA,-0.975991723,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.722993988
176,"Alameda County, CA, 2011","Alameda County, CA",2,2011,0.212612291,0.629738975,0.240923453,37.6469,-121.8888,-1.6783076,0.083815346,0.410379261,36.99,-0.53998136,-0.090807354,-0.975991723,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.722993988
177,"Alameda County, CA, 2011","Alameda County, CA",1,2011,0.346765505,0.132511236,0.244650909,37.6469,-121.8888,-1.6783076,0.083815346,0.410379261,31.85,-0.2420453,0.908001171,-0.975991723,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.722993988
178,"Alameda County, CA, 2012","Alameda County, CA",3,2012,0.148760931,0.67724481,0.206133866,37.6469,-121.8888,-1.28952045,0.254556856,0.557412709,NA,NA,NA,-0.963668999,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.698768377
179,"Alameda County, CA, 2012","Alameda County, CA",2,2012,0.230173546,0.648741309,0.244650909,37.6469,-121.8888,-1.28952045,0.254556856,0.557412709,36.8,-0.538871338,-0.069565854,-0.963668999,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.698768377
180,"Alameda County, CA, 2012","Alameda County, CA",1,2012,0.333793477,0.197435877,0.239680968,37.6469,-121.8888,-1.28952045,0.254556856,0.557412709,32.02,-0.234619543,0.866194623,-0.963668999,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.698768377
181,"Alameda County, CA, 2013","Alameda County, CA",3,2013,0.11318376,0.751670618,0.209861322,37.6469,-121.8888,-2.266153771,0.2789485,0.694739095,NA,NA,NA,-0.939374468,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.607072892
182,"Alameda County, CA, 2013","Alameda County, CA",2,2013,0.210694193,0.680411866,0.248378365,37.6469,-121.8888,-2.266153771,0.2789485,0.694739095,36.79,-0.53703003,-0.07645883,-0.939374468,-0.982310929,1.09796521,0.002971111,-2.162059441,-0.607072892
